x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
100.81889,0.91475,-105.70708,-1.22993,200.78844,-91.69856,Polkagris,-3.84904,2.25996,10.12316,-2.44668,True,451.24090
98.47875,-0.37260,-98.57169,-1.22390,198.44875,-91.14788,Hambogris,-0.20449,-0.11290,12.11042,2.41594,True,443.10790
99.18186,0.50691,-101.64480,-1.24162,199.15014,-89.85789,Slängpolskorgris,-1.43851,-1.58399,8.53654,-2.23117,True,445.08689
99.80655,-0.35743,-93.29584,-1.21290,199.77822,-88.47734,Slängpolskorgris,-0.27737,0.05759,10.07331,3.31608,True,452.38485
101.27924,0.68577,-104.01912,-1.19967,201.25303,-93.24597,Schottisgris,-0.42712,-0.86594,13.43212,1.52235,True,454.38666
99.61685,-0.64103,-93.25411,-1.20793,199.58888,-91.58585,Slängpolskorgris,-1.87230,-0.28293,12.84653,-1.82542,True,451.45721
102.41433,-0.96518,-101.84074,-1.22761,202.38426,-92.49839,Polskorgris,-0.06160,0.90732,10.46128,-0.05660,True,461.15127
100.32446,-0.00831,-103.92309,-1.21577,200.29597,-92.39957,Polkagris,1.67940,0.09606,9.30115,2.16787,True,449.66073
99.39923,-0.52457,-94.97648,-1.23160,199.36922,-89.70181,Slängpolskorgris,-1.89260,0.47862,11.64293,-5.43629,True,449.50792
99.74548,-0.04161,-100.71959,-1.22952,199.71538,-94.59004,Slängpolskorgris,0.86582,-0.76944,11.13824,-2.85928,True,448.36758
100.22904,-0.95532,-99.29534,-1.22203,200.20033,-90.03952,Polkagris,-2.20114,1.15472,10.36729,-3.80165,True,451.49752
100.22460,1.20609,-99.36981,-1.22837,200.19457,-89.63059,Polkagris,-0.76274,0.54246,12.08909,-1.77410,True,451.43810
99.32887,1.06811,-101.30897,-1.23043,199.29860,-88.54749,Slängpolskorgris,-0.10168,-0.54725,10.40582,-2.09592,True,445.98986
102.48118,-0.42976,-102.11796,-1.19926,202.45535,-93.75956,Polskorgris,-0.12163,-0.92584,11.54122,3.13648,True,461.34693
100.75106,0.58484,-104.93303,-1.23313,200.72046,-91.05267,Polkagris,0.30534,1.05357,9.96726,-4.67718,True,451.28877
98.41964,0.95278,-104.37987,-1.20976,198.39265,-87.01864,Hambogris,-0.65934,1.66715,12.37431,3.13510,True,439.90828
100.19813,0.00114,-98.82811,-1.19512,200.17184,-89.77330,Polkagris,-1.54270,-0.54926,11.70783,1.90861,True,451.57658
98.74549,-1.14321,-97.89276,-1.23123,198.71593,-89.16145,Hambogris,0.53256,-1.99439,10.43593,-1.13805,True,444.78106
99.51302,0.14146,-102.01544,-1.20505,199.48462,-90.32277,Slängpolskorgris,0.13124,0.98827,11.72194,-1.88372,True,446.55740
101.38625,-0.40189,-103.72144,-1.23016,201.35627,-91.85371,Schottisgris,-0.12459,0.76888,10.23884,4.44347,True,455.07054
101.48148,-0.33874,-104.86577,-1.19893,201.45567,-91.57381,Schottisgris,1.47037,-0.76882,10.54149,0.80958,True,454.97451
100.38092,-0.74438,-97.35536,-1.21417,200.35319,-92.50928,Polkagris,0.14630,-1.74570,11.57947,-0.68100,True,453.22693
98.80699,-1.13184,-95.97516,-1.18736,198.78172,-89.78445,Hambogris,0.22566,-0.88349,11.53931,2.32285,True,446.04737
101.58013,0.49955,-97.19633,-1.24183,201.54839,-90.14165,Schottisgris,-1.62942,0.76297,10.26007,0.71684,True,459.30248
100.04990,0.10631,-105.35253,-1.22791,200.01912,-89.19261,Polkagris,0.15677,-1.47569,9.32391,2.09212,True,447.57323
99.70155,-1.09752,-100.43067,-1.22121,199.67303,-89.94092,Slängpolskorgris,1.67416,1.13958,10.33767,-2.49651,True,448.29239
100.60061,-0.30753,-99.30793,-1.24064,200.56892,-93.58584,Polkagris,-1.00023,1.59019,13.91416,-0.48435,True,453.34907
99.83572,-0.70136,-102.84666,-1.23518,199.80582,-91.43856,Slängpolskorgris,-0.00349,-0.75438,11.52108,-1.05982,True,447.75527
99.71230,1.50398,-102.95387,-1.22278,199.68356,-91.94099,Slängpolskorgris,0.90505,0.35214,10.34335,-2.93618,True,447.08458
101.41112,0.54964,-105.78767,-1.25905,201.37776,-93.18901,Schottisgris,0.32667,-0.32425,9.91146,-1.15593,True,454.16177
99.24467,-0.16648,-102.02020,-1.20794,199.21759,-90.58170,Slängpolskorgris,1.58564,-0.13292,10.16549,1.15843,True,445.21323
99.87396,0.20350,-95.64235,-1.22541,199.84499,-92.67360,Slängpolskorgris,-3.22767,2.41067,9.43065,-0.35615,True,451.54863
98.96261,0.10680,-96.51890,-1.18544,198.93766,-89.94699,Hambogris,-0.40298,0.16682,13.86970,2.71377,True,446.55358
101.30196,0.48251,-103.20226,-1.22131,201.27342,-92.09042,Schottisgris,-0.72060,1.96784,12.94789,-2.46273,True,454.90866
100.22309,-0.11376,-98.60885,-1.19756,200.19661,-94.35240,Polkagris,1.46858,-0.27149,13.79276,-1.72434,True,451.81102
100.69574,0.03519,-98.47096,-1.23845,200.66514,-90.72390,Polkagris,-0.41262,1.32101,9.64237,-1.50718,True,454.24320
99.56476,-1.15768,-95.69087,-1.19891,199.53806,-92.65154,Slängpolskorgris,1.50095,-0.03254,9.90584,-0.70133,True,449.97835
99.28473,-1.01462,-96.00983,-1.18952,199.25962,-91.11906,Slängpolskorgris,-0.07118,1.05228,9.78038,-2.07757,True,448.41875
98.49014,-0.60843,-95.34743,-1.23243,198.45999,-86.39283,Hambogris,-0.37009,0.99397,9.81317,-0.78324,True,444.77700
100.58251,-0.60742,-105.22313,-1.21072,200.55420,-92.04344,Polkagris,0.37368,0.76949,7.83278,2.01353,True,450.30097
100.24710,0.52477,-98.09482,-1.21153,200.21850,-93.39291,Polkagris,2.20490,0.38466,11.82611,1.91012,True,452.18807
100.78118,-0.56969,-97.38354,-1.19289,200.75517,-96.06389,Polkagris,0.72705,0.09477,11.01753,-1.06104,True,455.21415
98.68048,-1.09650,-101.18546,-1.24253,198.64902,-87.91031,Hambogris,0.81208,-1.42483,9.99442,0.70481,True,442.80965
98.70577,-0.98244,-100.94488,-1.21794,198.67666,-91.69165,Hambogris,0.27969,-0.15287,12.50960,-2.63276,True,443.05643
99.52722,-0.78985,-103.83317,-1.23084,199.49742,-91.52233,Slängpolskorgris,-2.10079,0.29225,11.43067,-4.52320,True,445.71953
98.95680,-1.28414,-96.56595,-1.19079,198.93116,-90.61511,Hambogris,2.28337,1.08134,7.19564,0.90728,True,446.50101
101.72607,1.61675,-102.20251,-1.24975,201.69357,-97.28017,Schottisgris,0.65862,0.02535,8.69951,1.92308,True,457.52907
100.68594,1.72870,-98.22954,-1.23252,200.65530,-92.07420,Polkagris,0.92760,0.52592,9.07871,-3.45311,True,454.31494
101.22000,-0.17212,-97.67457,-1.22243,201.19159,-95.55583,Schottisgris,1.56123,-1.38003,12.63540,-1.35251,True,457.26272
100.61196,-0.38490,-102.92653,-1.20816,200.58362,-88.98567,Polkagris,-0.04143,-0.17477,11.20304,3.29747,True,451.59652
98.82806,-0.90907,-100.24476,-1.21581,198.79942,-91.42870,Hambogris,0.42003,-0.22091,11.11448,-2.33174,True,444.01792
98.42826,-0.27404,-99.82904,-1.22462,198.39925,-89.25455,Hambogris,3.21571,-0.71039,11.42701,-3.52029,True,442.22680
100.21601,-0.13340,-101.12128,-1.22489,200.18687,-90.25114,Polkagris,1.85916,0.84773,12.26384,-1.27843,True,450.51941
100.81719,0.04651,-102.81913,-1.19687,200.79105,-92.02736,Polkagris,-0.57225,0.18262,10.37235,-1.77978,True,452.67640
99.64107,-0.36823,-101.21656,-1.20004,199.61418,-89.90687,Slängpolskorgris,-1.14290,-1.13371,9.55190,1.78813,True,447.59709
100.51797,-0.15754,-99.87005,-1.21905,200.48944,-90.95791,Polkagris,-0.64825,0.59487,10.67467,1.87328,True,452.65485
98.74538,-0.42008,-97.27635,-1.19121,198.71975,-87.20918,Hambogris,-0.18760,-0.66153,9.74371,-0.07487,True,445.08875
100.75407,0.24638,-100.01932,-1.23787,200.72363,-93.22943,Polkagris,-0.65489,0.15810,12.43788,-1.34948,True,453.76069
99.52487,0.63737,-99.84724,-1.21271,199.49679,-90.92837,Slängpolskorgris,-0.69004,-0.08367,10.50405,2.61168,True,447.70073
100.41838,0.71827,-99.23125,-1.23563,200.38823,-92.45110,Polkagris,-0.20590,-0.05760,8.63532,-2.67973,True,452.47627
99.01794,0.54553,-96.61515,-1.23096,198.98846,-90.03236,Slängpolskorgris,0.54214,-0.00932,10.02215,-1.97652,True,446.78213
100.05726,0.68841,-109.25311,-1.21574,200.02948,-92.44769,Polkagris,-0.63097,-0.23361,10.77154,5.67225,True,445.65975
100.51359,-0.28677,-93.75381,-1.21995,200.48495,-91.35421,Polkagris,-0.11616,0.72002,10.63863,0.74185,True,455.69102
100.56555,0.46418,-97.48788,-1.19765,200.53894,-92.85056,Polkagris,1.33107,2.72614,11.22421,-1.89240,True,454.08383
99.06614,0.65186,-96.60332,-1.18376,199.04185,-89.76504,Slängpolskorgris,0.50128,-0.37714,9.51861,0.88595,True,447.02904
100.48752,-0.13368,-104.21700,-1.23739,200.45622,-90.91761,Polkagris,-0.66525,0.45276,11.86324,-1.68152,True,450.32909
100.34379,0.64134,-97.51602,-1.22954,200.31463,-89.17341,Polkagris,0.07129,0.57275,12.03575,-3.29150,True,452.96093
101.12522,-0.09648,-101.65023,-1.23700,201.09407,-92.04727,Schottisgris,1.26515,-0.05539,12.20965,-3.07784,True,454.80099
98.67455,-0.26907,-102.43085,-1.21408,198.64672,-91.52898,Hambogris,0.80620,0.62092,8.59853,-0.14899,True,442.15732
100.24471,1.53130,-97.20944,-1.22891,200.21474,-92.68268,Polkagris,2.78453,-2.71964,11.95005,-2.83619,True,452.61885
100.64282,-0.05242,-103.27575,-1.19892,200.61608,-92.63970,Polkagris,0.47413,0.48963,11.28784,2.02158,True,451.57622
99.92476,-1.82301,-98.86581,-1.21426,199.89588,-89.56350,Slängpolskorgris,0.98535,0.02588,10.73123,-1.61980,True,450.19092
98.88587,-0.94434,-98.24109,-1.22285,198.85685,-87.67877,Hambogris,-0.48993,0.95170,11.56709,-2.68800,True,445.30880
100.56977,-1.04680,-95.88250,-1.19122,200.54362,-92.27345,Polkagris,0.57352,-2.31996,7.08374,1.37136,True,454.90759
97.58241,0.14707,-100.90008,-1.19438,197.55699,-89.14148,Hambogris,0.98111,0.72200,11.03099,-1.58544,True,437.46200
100.59909,0.70476,-105.16314,-1.19197,200.57315,-93.59251,Polkagris,0.56780,-0.53032,10.28837,-0.13418,True,450.41388
99.79241,0.79973,-100.36622,-1.17800,199.76835,-91.01277,Slängpolskorgris,-0.25224,1.12421,11.11634,2.40737,True,448.77895
100.99232,-0.72805,-98.70708,-1.21247,200.96303,-92.49977,Polkagris,-0.14570,0.64699,10.61179,-1.20315,True,455.60806
101.06119,0.53073,-104.56310,-1.20606,201.03371,-93.53761,Schottisgris,-2.83840,-1.52484,14.53885,-3.48367,True,453.02440
98.63427,0.89025,-102.07075,-1.21391,198.60506,-91.81103,Hambogris,-0.41420,-0.09956,10.46609,0.91024,True,442.13597
100.26587,0.24723,-98.93740,-1.22451,200.23659,-91.75875,Polkagris,-0.67430,-0.83332,14.29304,-1.39230,True,451.86063
98.92479,-0.91840,-99.78231,-1.23800,198.89441,-90.91260,Hambogris,1.77475,0.77199,11.27634,-3.83021,True,444.73278
100.16085,0.50203,-102.92838,-1.23409,200.13055,-90.36987,Polkagris,-3.09282,-2.35259,12.25769,-1.54294,True,449.34006
101.00601,0.77201,-105.12641,-1.21217,200.97710,-88.00665,Polkagris,1.76165,-0.55738,12.23799,1.59546,True,452.46685
100.75046,-0.68604,-100.55790,-1.23113,200.72098,-91.22872,Polkagris,-0.14579,-0.72178,11.86051,-2.76984,True,453.47333
100.88523,0.68671,-106.71984,-1.22890,200.85493,-94.73907,Polkagris,0.78559,2.63116,11.94729,-1.77579,True,451.06621
99.75903,0.08790,-95.88857,-1.24169,199.72752,-87.14079,Slängpolskorgris,-0.10819,0.56771,12.15506,-3.12852,True,450.85087
99.74080,-0.04355,-97.88834,-1.23391,199.71068,-89.72253,Slängpolskorgris,-1.62303,0.08770,10.94064,-0.38100,True,449.75984
100.65703,1.51392,-103.28162,-1.22266,200.62796,-90.32169,Polkagris,-1.07412,-0.57483,10.08476,-1.00726,True,451.64432
99.38654,-0.41085,-97.92188,-1.22708,199.35713,-90.14419,Slängpolskorgris,1.45185,-1.14082,13.29988,-0.68072,True,447.97176
98.03366,0.07653,-99.26380,-1.24365,198.00235,-87.42192,Hambogris,-1.73339,-0.09426,7.99342,5.93776,True,440.53639
98.41102,-1.60772,-99.41068,-1.23682,198.38008,-86.70714,Hambogris,-0.61286,-1.42643,13.39070,-0.12913,True,442.34977
101.31630,-0.25481,-105.88363,-1.19394,201.28991,-92.09285,Schottisgris,-0.98330,-2.38130,15.55119,2.36537,True,453.63968
100.10078,-0.21277,-96.91280,-1.19256,200.07405,-91.19566,Polkagris,-0.37597,-0.15726,11.32899,2.11756,True,452.04752
99.90078,-0.01510,-99.62155,-1.22594,199.87161,-90.25396,Slängpolskorgris,-0.31375,2.53957,10.48449,0.29584,True,449.69315
100.41166,0.07914,-103.08055,-1.22983,200.38137,-92.50923,Polkagris,0.64087,-0.09294,10.63314,-0.49888,True,450.51803
99.07552,0.33867,-97.19902,-1.17860,199.05148,-88.69813,Slängpolskorgris,-0.22583,-0.17293,12.64502,4.40538,True,446.77811
100.28138,-0.61384,-97.65400,-1.19523,200.25550,-88.84549,Polkagris,-0.87527,0.02092,10.61494,1.95147,True,452.57990
99.35436,0.23443,-102.56781,-1.23255,199.32492,-89.86925,Slängpolskorgris,-2.37446,2.06850,9.45532,-3.14829,True,445.48790
100.84344,-0.53069,-99.67938,-1.19272,200.81733,-94.93215,Polkagris,-0.21176,-0.81137,9.12285,1.54086,True,454.37752
98.78334,-0.44582,-98.32653,-1.19097,198.75725,-91.23289,Hambogris,0.96483,2.26642,10.16861,1.55265,True,444.75342
99.60919,-0.21169,-96.74204,-1.21456,199.58098,-92.06423,Slängpolskorgris,1.06230,0.72200,13.39778,-0.28717,True,449.67495
100.10631,-0.55173,-100.99521,-1.23188,200.07679,-90.27839,Polkagris,-0.69791,-2.52488,14.39281,-1.47953,True,450.03395
99.85181,0.08377,-103.78737,-1.19029,199.82605,-90.28074,Slängpolskorgris,0.31587,0.23940,10.63651,3.24006,True,447.36537
100.90796,-0.33813,-97.87012,-1.23542,200.87714,-90.75970,Polkagris,0.08140,2.77691,11.80906,-1.26835,True,455.60475
99.70436,0.07414,-99.49903,-1.20613,199.67655,-89.84235,Slängpolskorgris,1.80022,0.55729,14.68151,-1.50665,True,448.77228
100.89336,0.22181,-101.10537,-1.22083,200.86387,-91.30531,Polkagris,1.44306,-0.12211,14.55610,-0.73261,True,453.91411
100.52254,-0.87649,-100.93711,-1.23130,200.49331,-91.74708,Polkagris,0.09327,-1.34724,9.95525,-1.69177,True,452.14413
101.33166,1.13790,-100.99041,-1.20443,201.30388,-91.55469,Schottisgris,-1.25056,-1.55478,11.32538,-0.41305,True,456.16308
100.08091,0.39063,-102.22643,-1.19995,200.05496,-91.46543,Polkagris,0.38607,0.39237,8.37260,2.42210,True,449.29132
99.09406,-0.04743,-99.21264,-1.23917,199.06266,-90.66664,Slängpolskorgris,-0.55492,0.11035,10.26003,-2.63344,True,445.86399
97.39718,-0.00197,-91.17132,-1.24185,197.36574,-86.14548,Hambogris,-2.93165,2.42065,12.24641,-1.51113,True,441.40026
99.12907,-0.59995,-101.08194,-1.23699,199.09794,-89.39544,Slängpolskorgris,1.16762,-0.72017,7.36183,3.32279,True,445.10440
99.00931,-0.28899,-95.42069,-1.23834,198.97824,-90.44405,Slängpolskorgris,0.10721,-3.68553,11.33225,-3.77187,True,447.33621
100.87871,0.38104,-97.77490,-1.20268,200.85142,-91.89127,Polkagris,-0.59281,-0.22537,9.05872,1.15174,True,455.50608
99.99321,-1.14091,-97.88439,-1.18470,199.96760,-91.05986,Slängpolskorgris,0.02635,0.35461,9.58989,0.54654,True,451.02385
101.98350,0.29831,-94.98475,-1.20060,201.95634,-95.57192,Schottisgris,2.69103,0.86241,12.43224,-0.74807,True,462.42514
98.47755,0.39354,-100.67855,-1.22948,198.44834,-89.86560,Hambogris,0.29482,-0.73157,10.68674,0.16103,True,442.04849
100.81828,0.29335,-104.02357,-1.24332,200.78682,-91.20834,Polkagris,-0.34321,0.41154,9.69927,2.47617,True,452.07964
100.72243,0.37076,-105.96932,-1.22637,200.69295,-92.56742,Polkagris,-0.74642,0.92624,10.75640,-3.33469,True,450.62749
98.11998,-0.00455,-96.42727,-1.20703,198.09248,-88.15212,Hambogris,0.80881,1.18291,11.56831,-0.14350,True,442.38626
99.84703,0.68287,-98.63471,-1.20094,199.81988,-92.01824,Slängpolskorgris,-0.97076,-1.24899,11.53066,-0.39680,True,449.91782
99.25694,0.27263,-91.76116,-1.20837,199.22846,-91.74223,Slängpolskorgris,-0.33310,-0.23557,12.55122,2.55551,True,450.40412
99.10469,0.36023,-103.38550,-1.18770,199.07921,-90.04057,Slängpolskorgris,0.48877,-0.26820,9.66788,0.13420,True,443.83068
99.29770,-0.36605,-98.25687,-1.23106,199.26708,-90.26561,Slängpolskorgris,1.41276,-1.91962,11.71432,-0.76226,True,447.36005
99.96978,0.34587,-99.91406,-1.22516,199.94121,-92.86874,Slängpolskorgris,-1.79204,1.87857,10.32115,-0.60077,True,449.89187
99.99290,0.13290,-101.83645,-1.20625,199.96606,-92.41604,Slängpolskorgris,-0.20552,-0.68559,11.91099,0.92545,True,449.04626
99.42114,-1.35445,-103.37585,-1.19026,199.39444,-92.45009,Slängpolskorgris,0.76332,0.32598,10.34662,-1.30964,True,445.41778
99.43850,0.97006,-99.88684,-1.23798,199.40734,-90.28330,Slängpolskorgris,-0.02082,-1.14038,13.96873,1.12549,True,447.24909
101.67593,-0.29323,-96.35098,-1.23303,201.64561,-94.09382,Schottisgris,0.79660,3.33964,10.62088,-3.96705,True,460.20414
100.39211,-0.16099,-97.25829,-1.20079,200.36538,-92.12728,Polkagris,-0.54304,0.03024,10.75348,1.39810,True,453.33143
100.67975,0.03557,-97.43059,-1.22796,200.65048,-92.94360,Polkagris,0.89591,-1.75618,11.80410,-1.31616,True,454.68347
99.35043,-0.97889,-100.64812,-1.19001,199.32403,-89.59185,Slängpolskorgris,-0.16200,-0.48936,9.54109,2.99076,True,446.42810
99.66300,0.63300,-105.15082,-1.23645,199.63226,-90.93417,Slängpolskorgris,-1.47832,1.54282,10.47641,-2.15236,True,445.73961
98.68063,-0.43781,-92.15606,-1.20363,198.65361,-89.11346,Hambogris,-0.60446,-0.87204,11.51753,0.61840,True,447.32514
100.78223,1.83444,-101.18835,-1.21026,200.75418,-90.49196,Polkagris,-2.68789,-1.70043,13.36654,-0.54400,True,453.31697
100.12853,0.36065,-100.67106,-1.24663,200.09669,-89.77991,Polkagris,-0.29786,-0.53365,11.55356,-1.20369,True,450.30710
100.69567,0.70446,-103.36116,-1.19068,200.67008,-92.89771,Polkagris,1.42344,0.16967,12.25554,2.67347,True,451.79776
100.11656,-0.35055,-100.19925,-1.23226,200.08596,-92.14459,Polkagris,0.50456,-2.59458,10.02047,1.51605,True,450.48318
101.79527,-0.36942,-102.44267,-1.21807,201.76586,-93.23278,Schottisgris,-1.86961,0.25412,12.24285,-2.56341,True,457.75501
99.37474,0.50651,-101.29603,-1.18361,199.35012,-89.79892,Slängpolskorgris,0.60309,-0.08716,10.43458,2.62350,True,446.22570
100.28075,0.06681,-100.54094,-1.21679,200.25170,-93.13322,Polkagris,-0.27636,-1.53723,9.21325,2.54369,True,451.13328
100.37323,-0.66521,-97.44454,-1.23107,200.34308,-90.08466,Polkagris,0.28901,1.33006,10.65233,-1.42256,True,453.14389
100.82212,-0.14154,-99.08338,-1.23249,200.79206,-92.76403,Polkagris,-1.41752,0.61665,11.69403,-0.43502,True,454.56890
98.64521,-1.26184,-95.60271,-1.21887,198.61584,-93.41528,Hambogris,0.76568,0.36557,10.23647,-1.89355,True,445.42468
99.40827,-0.61367,-99.74582,-1.21349,199.37994,-88.19936,Slängpolskorgris,-1.00649,0.76074,9.43443,3.58099,True,447.16841
100.43552,0.78354,-103.27205,-1.20373,200.40728,-90.93555,Polkagris,-0.22321,-0.49588,10.60110,0.58611,True,450.54156
102.09494,0.03477,-103.15575,-1.24002,202.06370,-93.15824,Polskorgris,-0.70393,2.43712,11.62805,-3.88003,True,458.89681
99.65134,0.31721,-104.15781,-1.22526,199.62210,-90.00558,Slängpolskorgris,1.40913,-1.98198,10.94729,-2.01829,True,446.17782
98.91408,0.02023,-98.22621,-1.21931,198.88519,-91.45888,Hambogris,-0.99431,-0.95242,10.31443,2.02052,True,445.45730
99.71520,0.06915,-96.08864,-1.20121,199.68838,-92.26642,Slängpolskorgris,-0.50417,-0.41538,11.37459,3.62355,True,450.53169
100.46186,1.03097,-101.92890,-1.23802,200.43046,-91.23177,Polkagris,-0.51116,1.83978,11.43312,-1.18364,True,451.34486
99.42833,-0.47566,-98.67755,-1.20068,199.40159,-89.51721,Slängpolskorgris,-1.12554,-0.51865,10.99334,-0.72270,True,447.80287
101.25887,0.48159,-100.79272,-1.18783,201.23420,-91.17679,Schottisgris,1.90977,0.63240,12.14097,3.69514,True,455.89797
99.16636,-0.21957,-99.31036,-1.22204,199.13701,-89.07668,Slängpolskorgris,1.42002,1.32716,14.21142,-1.96711,True,446.17660
99.75346,0.82933,-102.27168,-1.20822,199.72540,-92.27716,Slängpolskorgris,-2.97905,0.18272,11.71465,0.98302,True,447.63144
99.78524,-1.15985,-101.10525,-1.19429,199.75960,-92.23076,Slängpolskorgris,0.29510,0.62400,12.72298,4.36142,True,448.37359
99.72845,0.35800,-102.06564,-1.21667,199.69949,-89.27576,Slängpolskorgris,1.39997,0.16890,9.58615,1.27814,True,447.60945
100.28630,-0.24676,-99.60287,-1.20257,200.25918,-94.55124,Polkagris,-0.22636,0.42386,9.87985,0.96509,True,451.63005
98.88471,-0.48329,-99.28888,-1.19738,198.85786,-90.15106,Hambogris,-0.52152,0.87539,12.78494,2.14859,True,444.77912
101.79369,1.56909,-107.50006,-1.24046,201.76201,-95.24605,Schottisgris,-0.22141,-1.15640,11.54040,-1.23187,True,455.21840
100.70149,0.22770,-101.23780,-1.24947,200.66904,-92.79688,Polkagris,0.41875,0.20177,8.93841,3.12529,True,452.88854
100.17401,-0.44125,-99.87667,-1.22545,200.14463,-90.93238,Polkagris,0.95681,-0.17730,11.99371,-1.67107,True,450.93170
100.73077,0.45197,-99.96589,-1.18134,200.70585,-90.76725,Polkagris,0.51818,0.26875,10.52128,0.83787,True,453.67093
101.14407,0.00690,-100.79608,-1.22557,201.11429,-92.34939,Schottisgris,-1.38839,-0.22908,11.40305,3.70099,True,455.32229
101.40489,-0.39416,-98.76021,-1.23809,201.37412,-90.32694,Schottisgris,0.64960,-0.18357,11.55749,-1.75704,True,457.64433
98.88514,-0.09550,-97.70271,-1.24187,198.85344,-88.12053,Hambogris,-1.09058,2.75317,9.40709,-4.63771,True,445.57435
100.90962,-0.66499,-102.24398,-1.22754,200.87992,-92.04486,Polkagris,-3.06159,1.12612,9.50976,-3.41884,True,453.42610
99.86623,0.65510,-103.08420,-1.21645,199.83719,-90.80879,Slängpolskorgris,-0.86293,-0.63938,10.19361,0.11719,True,447.78905
100.79456,0.23783,-102.19418,-1.21366,200.76625,-92.53512,Polkagris,0.40442,-0.20205,13.27071,2.23401,True,452.87569
99.96989,-1.34642,-100.64388,-1.23780,199.93954,-88.56881,Slängpolskorgris,0.62894,-0.90847,11.10560,-1.43239,True,449.52752
99.10879,-0.39573,-93.17285,-1.23887,199.07740,-91.24858,Slängpolskorgris,-2.11508,0.42647,10.27771,-0.92944,True,448.95753
98.86497,-0.62336,-98.29851,-1.19472,198.83889,-89.40078,Hambogris,-0.18159,0.55152,11.88905,3.69921,True,445.17561
97.55602,-0.26783,-104.97217,-1.20266,197.52953,-88.06094,Hambogris,-0.32547,-0.66435,9.68213,4.52495,True,435.29403
99.44837,-0.44768,-97.20914,-1.19430,199.42224,-90.20319,Slängpolskorgris,-1.53155,0.55031,14.05775,0.56999,True,448.63728
99.69568,0.02942,-100.57523,-1.18527,199.67048,-90.16096,Slängpolskorgris,0.82838,0.86595,9.98981,-1.00273,True,448.19077
97.68805,0.11032,-96.40342,-1.23448,197.65774,-87.21030,Hambogris,1.18311,0.57997,9.45035,-5.66985,True,440.23856
99.63162,0.79390,-101.88747,-1.22304,199.60210,-89.22946,Slängpolskorgris,0.46732,0.26602,11.30229,-0.41471,True,447.21436
98.38676,-0.75326,-100.58491,-1.21945,198.35718,-89.49996,Hambogris,-0.21164,-1.09461,10.06223,2.28275,True,441.64134
102.07006,0.42037,-99.17572,-1.23756,202.03971,-91.28488,Polskorgris,-0.56430,0.07947,10.33358,-1.61838,True,460.76247
98.62190,-1.29682,-97.04169,-1.19588,198.59505,-88.91387,Hambogris,0.76887,1.27218,8.68003,1.73040,True,444.58866
99.37681,1.39760,-99.05025,-1.23448,199.34625,-89.89357,Slängpolskorgris,2.19250,1.10607,11.82455,-0.55840,True,447.35894
100.61910,-0.20438,-94.44405,-1.19186,200.59278,-92.99998,Polkagris,-1.94006,-0.83861,10.92336,-1.68540,True,455.87347
100.42776,0.56855,-97.94749,-1.23423,200.39708,-91.19820,Polkagris,-2.08414,1.90992,10.51752,-0.90857,True,453.16505
101.43790,-0.96856,-98.92279,-1.22892,201.40883,-94.16923,Schottisgris,0.19102,1.02025,11.24392,-1.13426,True,457.72808
99.12857,-0.23310,-101.18283,-1.20891,199.10142,-90.87450,Slängpolskorgris,-0.04879,0.79191,11.72548,1.63137,True,445.05141
99.70908,-0.39572,-95.22766,-1.19524,199.68271,-91.41299,Slängpolskorgris,1.88858,-1.85119,12.49737,-1.09241,True,450.93156
98.85693,-0.69612,-99.74691,-1.21222,198.82832,-88.69128,Hambogris,1.21116,-0.88293,10.61645,2.75248,True,444.41120
99.38960,1.44327,-105.89148,-1.18701,199.36329,-90.73812,Slängpolskorgris,0.71278,0.51819,10.45260,0.66793,True,444.00225
100.70691,-0.04089,-97.72678,-1.22468,200.67745,-89.52189,Polkagris,1.43637,0.23563,10.22924,-4.98821,True,454.67118
98.69719,-0.69778,-96.88374,-1.22633,198.66754,-90.88889,Hambogris,2.57475,0.84726,8.07419,2.10666,True,445.04408
99.52088,1.29905,-99.18424,-1.22566,199.49083,-91.32714,Slängpolskorgris,1.80830,1.81421,11.91530,-1.74260,True,448.01228
98.44715,-0.03855,-98.56677,-1.22520,198.41842,-91.57808,Hambogris,-1.01244,0.21008,12.10830,-1.80455,True,442.95234
100.82080,0.07669,-100.41921,-1.21921,200.79218,-90.52000,Polkagris,0.40138,-0.84592,11.43351,3.84809,True,453.89440
100.15635,-0.22450,-97.03927,-1.23026,200.12526,-89.80028,Polkagris,-0.03987,-0.74977,9.63626,1.28566,True,452.26211
101.07815,0.22734,-100.04745,-1.22330,201.04852,-92.15428,Schottisgris,-0.65981,-0.01558,10.28983,0.44853,True,455.36705
99.86501,-1.96018,-100.62023,-1.19894,199.83810,-92.16194,Slängpolskorgris,0.52467,1.00983,13.55309,-1.20055,True,449.01496
101.05452,-1.09077,-99.44988,-1.22853,201.02495,-92.61111,Schottisgris,-0.89194,0.85588,10.42156,-2.83145,True,455.54767
101.62083,-0.05420,-100.14790,-1.19340,201.59541,-94.59104,Schottisgris,0.18824,0.19240,9.43340,2.02122,True,458.03020
100.11123,-0.10881,-101.07446,-1.24476,200.07913,-90.22853,Polkagris,0.55902,0.79249,11.92440,-4.09649,True,450.01890
